case_id,system,root_service,fault,repetition,n_pre,n_post,mechanism,rate,replicate,realized_rate,method,rank,reciprocal_rank,avg_at_5,normalized_rank,hit_at_1,hit_at_3,hit_at_5,candidate_count,elapsed_ms,top_5,top_evidence_metric,root_observed_fraction,root_streams_available,root_streams_total,root_pre_observed_fraction,root_post_observed_fraction,root_streams_pre_available,root_streams_post_available,root_streams_scorable,observed_fraction,runner_version,code_hash,config_fingerprint,source_fingerprint,source_size,source_mtime_ns,window
TT/ts-travel-service_mem/4,TT,ts-travel-service,mem,4,300,300,burst,0.1,0,0.10010384923134544,baro,14,0.07142857142857142,0.0,0.18840579710144928,0,0,0,70,502.27519997861236,ts-auth-service|ts-payment-service|ts-food-map-service|ts-ticket-office-mongo|ts-security-mongo,ts-auth-service_container-memory-rss,0.8184615384615385,26,26,0.7701282051282051,0.8667948717948718,22,26,22,0.8921350210970465,baseline-v2-20260723,cd270e7871bd358937d83d9a49829637fa80007d2964084ef229f578e3733bd3,ba75425861a059dafcc477474fc3e4ed1eafdc2b47d6fdd0557337035d29a960,eec8b720d2b3fb5b49d822687e7729385c2cd5d337d370bb53cd102fd37ff02b,12027676,1693360702000000000,300
TT/ts-travel-service_mem/4,TT,ts-travel-service,mem,4,300,300,burst,0.1,3,0.10010384923134544,nsigma,2,0.5,0.8,0.014492753623188406,0,1,1,70,465.4193000169471,ts-consign-price-service|ts-travel-service|ts-config-service|ts-route-service|ts-food-service,ts-consign-price-service_istio-latency-99,0.8184615384615385,26,26,0.7566666666666667,0.8802564102564102,22,26,22,0.8921350210970465,baseline-v2-20260723,cd270e7871bd358937d83d9a49829637fa80007d2964084ef229f578e3733bd3,ba75425861a059dafcc477474fc3e4ed1eafdc2b47d6fdd0557337035d29a960,eec8b720d2b3fb5b49d822687e7729385c2cd5d337d370bb53cd102fd37ff02b,12027676,1693360702000000000,300
TT/ts-travel-service_mem/4,TT,ts-travel-service,mem,4,300,300,burst,0.1,4,0.09987401896525307,baro,14,0.07142857142857142,0.0,0.18840579710144928,0,0,0,70,551.1208000243641,ts-auth-service|ts-food-map-service|ts-ticket-office-mongo|ts-security-mongo|ts-ticket-office-service,ts-auth-service_container-memory-rss,0.8288461538461539,26,26,0.7692307692307693,0.8884615384615384,22,26,22,0.8923628691983122,baseline-v2-20260723,cd270e7871bd358937d83d9a49829637fa80007d2964084ef229f578e3733bd3,ba75425861a059dafcc477474fc3e4ed1eafdc2b47d6fdd0557337035d29a960,eec8b720d2b3fb5b49d822687e7729385c2cd5d337d370bb53cd102fd37ff02b,12027676,1693360702000000000,300
TT/ts-travel-service_mem/4,TT,ts-travel-service,mem,4,300,300,burst,0.1,4,0.09987401896525307,median_shift,15,0.06666666666666667,0.0,0.2028985507246377,0,0,0,70,149.04899999964982,192-168-93-129-9100|ts-auth-mongo|ts-auth-service|ts-config-service|ts-food-mongo,192-168-93-129-9100_node-disk-read-bytes-total,0.8288461538461539,26,26,0.7692307692307693,0.8884615384615384,22,26,22,0.8923628691983122,baseline-v2-20260723,cd270e7871bd358937d83d9a49829637fa80007d2964084ef229f578e3733bd3,ba75425861a059dafcc477474fc3e4ed1eafdc2b47d6fdd0557337035d29a960,eec8b720d2b3fb5b49d822687e7729385c2cd5d337d370bb53cd102fd37ff02b,12027676,1693360702000000000,300
TT/ts-travel-service_mem/4,TT,ts-travel-service,mem,4,300,300,burst,0.1,4,0.09987401896525307,nsigma,2,0.5,0.8,0.014492753623188406,0,1,1,70,423.7379000405781,ts-consign-price-service|ts-travel-service|ts-config-service|ts-food-service|ts-route-service,ts-consign-price-service_istio-latency-99,0.8288461538461539,26,26,0.7692307692307693,0.8884615384615384,22,26,22,0.8923628691983122,baseline-v2-20260723,cd270e7871bd358937d83d9a49829637fa80007d2964084ef229f578e3733bd3,ba75425861a059dafcc477474fc3e4ed1eafdc2b47d6fdd0557337035d29a960,eec8b720d2b3fb5b49d822687e7729385c2cd5d337d370bb53cd102fd37ff02b,12027676,1693360702000000000,300
TT/ts-travel-service_mem/4,TT,ts-travel-service,mem,4,300,300,burst,0.1,5,0.09993927941118054,baro,12,0.08333333333333333,0.0,0.15942028985507245,0,0,0,70,515.1402999763377,ts-auth-service|ts-food-map-service|ts-ticket-office-mongo|ts-security-mongo|ts-ticket-office-service,ts-auth-service_container-memory-rss,0.8258974358974359,26,26,0.7406410256410256,0.9111538461538462,22,26,22,0.8922981715893108,baseline-v2-20260723,cd270e7871bd358937d83d9a49829637fa80007d2964084ef229f578e3733bd3,ba75425861a059dafcc477474fc3e4ed1eafdc2b47d6fdd0557337035d29a960,eec8b720d2b3fb5b49d822687e7729385c2cd5d337d370bb53cd102fd37ff02b,12027676,1693360702000000000,300
TT/ts-travel-service_mem/4,TT,ts-travel-service,mem,4,300,300,burst,0.1,5,0.09993927941118054,median_shift,15,0.06666666666666667,0.0,0.2028985507246377,0,0,0,70,149.18349997606128,192-168-93-129-9100|ts-auth-mongo|ts-auth-service|ts-config-service|ts-food-mongo,192-168-93-129-9100_node-disk-read-bytes-total,0.8258974358974359,26,26,0.7406410256410256,0.9111538461538462,22,26,22,0.8922981715893108,baseline-v2-20260723,cd270e7871bd358937d83d9a49829637fa80007d2964084ef229f578e3733bd3,ba75425861a059dafcc477474fc3e4ed1eafdc2b47d6fdd0557337035d29a960,eec8b720d2b3fb5b49d822687e7729385c2cd5d337d370bb53cd102fd37ff02b,12027676,1693360702000000000,300
TT/ts-travel-service_mem/4,TT,ts-travel-service,mem,4,300,300,burst,0.1,5,0.09993927941118054,nsigma,2,0.5,0.8,0.014492753623188406,0,1,1,70,422.68540000077337,ts-consign-price-service|ts-travel-service|ts-config-service|ts-route-service|ts-food-service,ts-consign-price-service_istio-latency-99,0.8258974358974359,26,26,0.7406410256410256,0.9111538461538462,22,26,22,0.8922981715893108,baseline-v2-20260723,cd270e7871bd358937d83d9a49829637fa80007d2964084ef229f578e3733bd3,ba75425861a059dafcc477474fc3e4ed1eafdc2b47d6fdd0557337035d29a960,eec8b720d2b3fb5b49d822687e7729385c2cd5d337d370bb53cd102fd37ff02b,12027676,1693360702000000000,300
TT/ts-travel-service_mem/4,TT,ts-travel-service,mem,4,300,300,burst,0.1,6,0.10006838159768922,baro,14,0.07142857142857142,0.0,0.18840579710144928,0,0,0,70,498.5735999653116,ts-auth-service|ts-food-map-service|ts-ticket-office-mongo|ts-security-mongo|ts-ticket-office-service,ts-auth-service_container-memory-rss,0.8200641025641026,26,26,0.775,0.8651282051282051,22,26,22,0.892170182841069,baseline-v2-20260723,cd270e7871bd358937d83d9a49829637fa80007d2964084ef229f578e3733bd3,ba75425861a059dafcc477474fc3e4ed1eafdc2b47d6fdd0557337035d29a960,eec8b720d2b3fb5b49d822687e7729385c2cd5d337d370bb53cd102fd37ff02b,12027676,1693360702000000000,300
TT/ts-travel-service_mem/4,TT,ts-travel-service,mem,4,300,300,burst,0.1,6,0.10006838159768922,median_shift,16,0.0625,0.0,0.21739130434782608,0,0,0,70,151.5034000040032,192-168-93-129-9100|ts-auth-mongo|ts-auth-service|ts-config-service|ts-food-mongo,192-168-93-129-9100_node-disk-read-bytes-total,0.8200641025641026,26,26,0.775,0.8651282051282051,22,26,22,0.892170182841069,baseline-v2-20260723,cd270e7871bd358937d83d9a49829637fa80007d2964084ef229f578e3733bd3,ba75425861a059dafcc477474fc3e4ed1eafdc2b47d6fdd0557337035d29a960,eec8b720d2b3fb5b49d822687e7729385c2cd5d337d370bb53cd102fd37ff02b,12027676,1693360702000000000,300
TT/ts-travel-service_mem/4,TT,ts-travel-service,mem,4,300,300,burst,0.1,6,0.10006838159768922,nsigma,2,0.5,0.8,0.014492753623188406,0,1,1,70,448.5234000021592,ts-consign-price-service|ts-travel-service|ts-config-service|ts-route-service|ts-food-service,ts-consign-price-service_istio-latency-99,0.8200641025641026,26,26,0.775,0.8651282051282051,22,26,22,0.892170182841069,baseline-v2-20260723,cd270e7871bd358937d83d9a49829637fa80007d2964084ef229f578e3733bd3,ba75425861a059dafcc477474fc3e4ed1eafdc2b47d6fdd0557337035d29a960,eec8b720d2b3fb5b49d822687e7729385c2cd5d337d370bb53cd102fd37ff02b,12027676,1693360702000000000,300
TT/ts-travel-service_mem/4,TT,ts-travel-service,mem,4,300,300,burst,0.1,7,0.10010384923134544,baro,14,0.07142857142857142,0.0,0.18840579710144928,0,0,0,70,534.9923000321724,ts-auth-service|ts-food-map-service|ts-ticket-office-mongo|ts-security-mongo|ts-ticket-office-service,ts-auth-service_container-memory-rss,0.8184615384615385,26,26,0.7208974358974359,0.916025641025641,22,26,22,0.8921350210970465,baseline-v2-20260723,cd270e7871bd358937d83d9a49829637fa80007d2964084ef229f578e3733bd3,ba75425861a059dafcc477474fc3e4ed1eafdc2b47d6fdd0557337035d29a960,eec8b720d2b3fb5b49d822687e7729385c2cd5d337d370bb53cd102fd37ff02b,12027676,1693360702000000000,300
TT/ts-travel-service_mem/4,TT,ts-travel-service,mem,4,300,300,burst,0.1,7,0.10010384923134544,median_shift,15,0.06666666666666667,0.0,0.2028985507246377,0,0,0,70,151.80430002510548,192-168-93-129-9100|ts-auth-mongo|ts-auth-service|ts-config-service|ts-food-mongo,192-168-93-129-9100_node-disk-read-bytes-total,0.8184615384615385,26,26,0.7208974358974359,0.916025641025641,22,26,22,0.8921350210970465,baseline-v2-20260723,cd270e7871bd358937d83d9a49829637fa80007d2964084ef229f578e3733bd3,ba75425861a059dafcc477474fc3e4ed1eafdc2b47d6fdd0557337035d29a960,eec8b720d2b3fb5b49d822687e7729385c2cd5d337d370bb53cd102fd37ff02b,12027676,1693360702000000000,300
TT/ts-travel-service_mem/4,TT,ts-travel-service,mem,4,300,300,burst,0.1,7,0.10010384923134544,nsigma,2,0.5,0.8,0.014492753623188406,0,1,1,70,411.1913999659009,ts-consign-price-service|ts-travel-service|ts-config-service|ts-ticketinfo-service|ts-route-service,ts-consign-price-service_istio-latency-99,0.8184615384615385,26,26,0.7208974358974359,0.916025641025641,22,26,22,0.8921350210970465,baseline-v2-20260723,cd270e7871bd358937d83d9a49829637fa80007d2964084ef229f578e3733bd3,ba75425861a059dafcc477474fc3e4ed1eafdc2b47d6fdd0557337035d29a960,eec8b720d2b3fb5b49d822687e7729385c2cd5d337d370bb53cd102fd37ff02b,12027676,1693360702000000000,300
TT/ts-travel-service_mem/4,TT,ts-travel-service,mem,4,300,300,burst,0.1,8,0.09993360458979554,baro,15,0.06666666666666667,0.0,0.2028985507246377,0,0,0,70,540.0494000059552,ts-auth-service|ts-food-map-service|ts-ticket-office-mongo|ts-security-mongo|ts-ticket-office-service,ts-auth-service_container-memory-rss,0.8261538461538461,26,26,0.764102564102564,0.8882051282051282,22,26,22,0.8923037974683544,baseline-v2-20260723,cd270e7871bd358937d83d9a49829637fa80007d2964084ef229f578e3733bd3,ba75425861a059dafcc477474fc3e4ed1eafdc2b47d6fdd0557337035d29a960,eec8b720d2b3fb5b49d822687e7729385c2cd5d337d370bb53cd102fd37ff02b,12027676,1693360702000000000,300
TT/ts-travel-service_mem/4,TT,ts-travel-service,mem,4,300,300,burst,0.1,8,0.09993360458979554,median_shift,15,0.06666666666666667,0.0,0.2028985507246377,0,0,0,70,151.41270001186058,192-168-93-129-9100|ts-auth-mongo|ts-auth-service|ts-config-service|ts-food-mongo,192-168-93-129-9100_node-disk-read-bytes-total,0.8261538461538461,26,26,0.764102564102564,0.8882051282051282,22,26,22,0.8923037974683544,baseline-v2-20260723,cd270e7871bd358937d83d9a49829637fa80007d2964084ef229f578e3733bd3,ba75425861a059dafcc477474fc3e4ed1eafdc2b47d6fdd0557337035d29a960,eec8b720d2b3fb5b49d822687e7729385c2cd5d337d370bb53cd102fd37ff02b,12027676,1693360702000000000,300
TT/ts-travel-service_mem/4,TT,ts-travel-service,mem,4,300,300,burst,0.1,8,0.09993360458979554,nsigma,2,0.5,0.8,0.014492753623188406,0,1,1,70,428.12749999575317,ts-consign-price-service|ts-travel-service|ts-config-service|ts-route-service|ts-food-service,ts-consign-price-service_istio-latency-99,0.8261538461538461,26,26,0.764102564102564,0.8882051282051282,22,26,22,0.8923037974683544,baseline-v2-20260723,cd270e7871bd358937d83d9a49829637fa80007d2964084ef229f578e3733bd3,ba75425861a059dafcc477474fc3e4ed1eafdc2b47d6fdd0557337035d29a960,eec8b720d2b3fb5b49d822687e7729385c2cd5d337d370bb53cd102fd37ff02b,12027676,1693360702000000000,300
TT/ts-travel-service_mem/4,TT,ts-travel-service,mem,4,300,300,burst,0.1,9,0.10007831253511296,baro,14,0.07142857142857142,0.0,0.18840579710144928,0,0,0,70,507.01800000388175,ts-auth-service|ts-food-map-service|ts-ticket-office-mongo|ts-security-mongo|ts-consign-price-mongo,ts-auth-service_container-memory-rss,0.8196153846153846,26,26,0.7658974358974359,0.8733333333333333,22,26,22,0.8921603375527426,baseline-v2-20260723,cd270e7871bd358937d83d9a49829637fa80007d2964084ef229f578e3733bd3,ba75425861a059dafcc477474fc3e4ed1eafdc2b47d6fdd0557337035d29a960,eec8b720d2b3fb5b49d822687e7729385c2cd5d337d370bb53cd102fd37ff02b,12027676,1693360702000000000,300
TT/ts-travel-service_mem/4,TT,ts-travel-service,mem,4,300,300,burst,0.1,9,0.10007831253511296,median_shift,15,0.06666666666666667,0.0,0.2028985507246377,0,0,0,70,152.06389996455982,192-168-93-129-9100|ts-auth-mongo|ts-auth-service|ts-config-service|ts-food-mongo,192-168-93-129-9100_node-disk-read-bytes-total,0.8196153846153846,26,26,0.7658974358974359,0.8733333333333333,22,26,22,0.8921603375527426,baseline-v2-20260723,cd270e7871bd358937d83d9a49829637fa80007d2964084ef229f578e3733bd3,ba75425861a059dafcc477474fc3e4ed1eafdc2b47d6fdd0557337035d29a960,eec8b720d2b3fb5b49d822687e7729385c2cd5d337d370bb53cd102fd37ff02b,12027676,1693360702000000000,300
TT/ts-travel-service_mem/4,TT,ts-travel-service,mem,4,300,300,burst,0.1,9,0.10007831253511296,nsigma,2,0.5,0.8,0.014492753623188406,0,1,1,70,419.72949996124953,ts-consign-price-service|ts-travel-service|ts-config-service|ts-food-service|ts-route-service,ts-consign-price-service_istio-latency-99,0.8196153846153846,26,26,0.7658974358974359,0.8733333333333333,22,26,22,0.8921603375527426,baseline-v2-20260723,cd270e7871bd358937d83d9a49829637fa80007d2964084ef229f578e3733bd3,ba75425861a059dafcc477474fc3e4ed1eafdc2b47d6fdd0557337035d29a960,eec8b720d2b3fb5b49d822687e7729385c2cd5d337d370bb53cd102fd37ff02b,12027676,1693360702000000000,300
TT/ts-travel-service_mem/4,TT,ts-travel-service,mem,4,300,300,burst,0.3,0,0.30021365702514513,baro,25,0.04,0.0,0.34782608695652173,0,0,0,70,502.9596000094898,ts-consign-service|ts-order-other-service|192-168-31-243-9100|ts-consign-price-service|ts-auth-service,ts-consign-service_container-memory-usage-bytes,0.630576923076923,26,26,0.6044871794871794,0.6566666666666666,22,26,22,0.6937510548523207,baseline-v2-20260723,cd270e7871bd358937d83d9a49829637fa80007d2964084ef229f578e3733bd3,ba75425861a059dafcc477474fc3e4ed1eafdc2b47d6fdd0557337035d29a960,eec8b720d2b3fb5b49d822687e7729385c2cd5d337d370bb53cd102fd37ff02b,12027676,1693360702000000000,300
TT/ts-travel-service_mem/4,TT,ts-travel-service,mem,4,300,300,burst,0.3,0,0.30021365702514513,median_shift,21,0.047619047619047616,0.0,0.2898550724637681,0,0,0,70,147.3124999902211,192-168-93-129-9100|ts-auth-mongo|ts-auth-service|ts-config-service|ts-food-mongo,192-168-93-129-9100_node-disk-read-bytes-total,0.630576923076923,26,26,0.6044871794871794,0.6566666666666666,22,26,22,0.6937510548523207,baseline-v2-20260723,cd270e7871bd358937d83d9a49829637fa80007d2964084ef229f578e3733bd3,ba75425861a059dafcc477474fc3e4ed1eafdc2b47d6fdd0557337035d29a960,eec8b720d2b3fb5b49d822687e7729385c2cd5d337d370bb53cd102fd37ff02b,12027676,1693360702000000000,300
TT/ts-travel-service_mem/4,TT,ts-travel-service,mem,4,300,300,burst,0.3,0,0.30021365702514513,nsigma,2,0.5,0.8,0.014492753623188406,0,1,1,70,459.4308999949135,ts-consign-price-service|ts-travel-service|ts-consign-service|ts-food-service|ts-route-service,ts-consign-price-service_istio-latency-99,0.630576923076923,26,26,0.6044871794871794,0.6566666666666666,22,26,22,0.6937510548523207,baseline-v2-20260723,cd270e7871bd358937d83d9a49829637fa80007d2964084ef229f578e3733bd3,ba75425861a059dafcc477474fc3e4ed1eafdc2b47d6fdd0557337035d29a960,eec8b720d2b3fb5b49d822687e7729385c2cd5d337d370bb53cd102fd37ff02b,12027676,1693360702000000000,300
TT/ts-travel-service_mem/4,TT,ts-travel-service,mem,4,300,300,burst,0.3,1,0.3001980512663364,baro,2,0.5,0.8,0.014492753623188406,0,1,1,70,544.2627999582328,192-168-93-129-9100|ts-travel-service|ts-consign-service|ts-order-service|ts-auth-service,192-168-93-129-9100_node-memory-active-bytes,0.6312820512820513,26,26,0.5876923076923077,0.6748717948717948,22,26,22,0.6937665260196906,baseline-v2-20260723,cd270e7871bd358937d83d9a49829637fa80007d2964084ef229f578e3733bd3,ba75425861a059dafcc477474fc3e4ed1eafdc2b47d6fdd0557337035d29a960,eec8b720d2b3fb5b49d822687e7729385c2cd5d337d370bb53cd102fd37ff02b,12027676,1693360702000000000,300
TT/ts-travel-service_mem/4,TT,ts-travel-service,mem,4,300,300,burst,0.3,1,0.3001980512663364,median_shift,19,0.05263157894736842,0.0,0.2608695652173913,0,0,0,70,145.0866999803111,192-168-93-129-9100|ts-assurance-mongo|ts-auth-service|ts-config-service|ts-consign-service,192-168-93-129-9100_node-disk-read-bytes-total,0.6312820512820513,26,26,0.5876923076923077,0.6748717948717948,22,26,22,0.6937665260196906,baseline-v2-20260723,cd270e7871bd358937d83d9a49829637fa80007d2964084ef229f578e3733bd3,ba75425861a059dafcc477474fc3e4ed1eafdc2b47d6fdd0557337035d29a960,eec8b720d2b3fb5b49d822687e7729385c2cd5d337d370bb53cd102fd37ff02b,12027676,1693360702000000000,300
TT/ts-travel-service_mem/4,TT,ts-travel-service,mem,4,300,300,burst,0.3,1,0.3001980512663364,nsigma,2,0.5,0.8,0.014492753623188406,0,1,1,70,429.3485999805853,ts-consign-price-service|ts-travel-service|ts-food-service|ts-config-service|ts-price-service,ts-consign-price-service_istio-latency-99,0.6312820512820513,26,26,0.5876923076923077,0.6748717948717948,22,26,22,0.6937665260196906,baseline-v2-20260723,cd270e7871bd358937d83d9a49829637fa80007d2964084ef229f578e3733bd3,ba75425861a059dafcc477474fc3e4ed1eafdc2b47d6fdd0557337035d29a960,eec8b720d2b3fb5b49d822687e7729385c2cd5d337d370bb53cd102fd37ff02b,12027676,1693360702000000000,300
TT/ts-travel-service_mem/4,TT,ts-travel-service,mem,4,300,300,burst,0.3,2,0.2999824080537065,baro,10,0.1,0.0,0.13043478260869565,0,0,0,70,535.9025999787264,192-168-76-138-9100|ts-consign-service|ts-order-other-service|ts-order-service|ts-train-mongo,192-168-76-138-9100_node-memory-active-bytes,0.6410256410256411,26,26,0.6338461538461538,0.6482051282051282,22,26,22,0.6939803094233474,baseline-v2-20260723,cd270e7871bd358937d83d9a49829637fa80007d2964084ef229f578e3733bd3,ba75425861a059dafcc477474fc3e4ed1eafdc2b47d6fdd0557337035d29a960,eec8b720d2b3fb5b49d822687e7729385c2cd5d337d370bb53cd102fd37ff02b,12027676,1693360702000000000,300
